StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,Q1,Q2,Q3,Q4,Q5,Q6,Q7_1,Q7_2,Q7_3,Q8_1,Q8_2,Q8_3,Q9_1,Q9_2,Q9_3,Q10_1,Q11_1,Q12_1,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q16_9,Q17_1,Q17_2,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q19_1,Q19_2,Q19_5,Q19_3,Q19_4,Q20_1,Q20_2,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_7,Q21_6,Q21_8,Q21_9,Q22_1,Q22_3,Q22_14,Q22_6,Q22_7,Q22_19,Q22_20,Q22_22,Q22_8,Q22_15,Q22_25,Q22_16,Q22_DO_1,Q22_DO_3,Q22_DO_14,Q22_DO_6,Q22_DO_7,Q22_DO_19,Q22_DO_20,Q22_DO_22,Q22_DO_8,Q22_DO_15,Q22_DO_25,Q22_DO_16,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q24_12,Q25,Q26,Q27,Q28,Q30,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39_1,Q39_2,Q39_3,Q40_1,Q41,Q42,Q43_1,Q43_2,Q43_3,Q43_4,Q43_5,Q43_6,Q43_7,Q43_8,Q43_9,Q43_10,Q43_11,Q44_1,Q44_2,Q44_3,Q44_4,Q45_1,Q46_1,Q47,Q47_14_TEXT,Q48,Q49,Q50,Q51,Q53,Q54_1,Q54_2,Q54_3,Q54_4,Q55,Q55_6_TEXT,Q56_1,Q56_4,Q57_1,Q57_2,Q57_3,Q57_4,Q57_5,Q58,Q59,Q60,Q61_1,Q61_2,Q61_3,Q61_4,Q61_5,Q61_6,Q61_7,Q61_7_TEXT,Q61_DO_1,Q61_DO_2,Q61_DO_3,Q61_DO_4,Q61_DO_5,Q61_DO_6,Q61_DO_7,Q62,Q63_1,Q63_2,Q63_3,Q63_4,Q63_5,Q63_6,Q64,Q64_DO_1,Q64_DO_2,Q64_DO_3,Q64_DO_4,Q64_DO_5,Q64_DO_6,Q65,FL_50_DO_SocialMedia,FL_50_DO_Time,FL_49_DO_LACMovation_Control,FL_49_DO_LACMotivations_Business,FL_49_DO_LACMotivations_Fulfillment,TheCovids_DO_Q12,TheCovids_DO_Q10,TheCovids_DO_Q11,TwoStateSolution_DO_Q41,TwoStateSolution_DO_Q42
3/17/2021 18:46,3/17/2021 19:36,100,3019,1,3/17/2021 19:36,1,2,6,2,2,3,,,,,,,,,,,81,3,,,,,,1,,1,,1,2,4,3,3,4,4,4,4,2,6,5,1,6,0,,1,2,3,4,,,,,,1,4,1,2,5,0,75,50,9,5,1,6,5,5,10,0,0,74,16,76,11,58,4,33,31,74,37,4,50,8,5,11,2,6,9,12,10,4,3,7,1,2,,,,,,,,,,1,,,2,2,2,,,3,2,2,2,4,2,4,5,3,4,90,2,,,1,,1,1,,,,1,,,3,2,5,0,3.9,91,5,,1,5,5,6,1,1,,,,1,,90,59,1,,,,,4,3,2,,,,1,,,,,5,3,4,2,1,6,7,2,,1,,,,,2,1,4,3,6,5,2,2,1,2,,,1,2,,1,1,
3/17/2021 19:26,3/17/2021 19:45,100,1174,1,3/17/2021 19:45,1,2,1,2,2,4,4,4,2,,,,,,,85,,2,1,,1,1,,1,1,1,1,1,2,4,4,4,4,2,2,4,2,,0,7,8,0,10,2,2,3,4,,1,,,,1,6,1,4,,,11,40,10,6,1,2,2,7,10,6,6,1,57,37,67,85,100,3,50,6,50,53,50,6,2,11,9,3,4,7,10,1,8,5,12,2,,1,,,,,1,,,1,,,2,2,3,,4,,2,3,1,4,4,1,2,1,1,38,,3,,,,,,,1,,,,,4,5,4,4,3.6,69,13,,2,3,1,1,2,,1,,,1,,23,79,1,,,,,4,4,2,1,1,,,,,,,3,6,2,1,5,4,7,1,,1,,,,,3,2,1,6,3,4,5,2,2,1,,1,,2,1,,,1
3/16/2021 15:16,3/17/2021 19:47,100,102652,1,3/17/2021 19:47,1,2,1,1,2,5,5,4,1,,,,,,,,85,2,1,1,1,1,,1,1,1,,,2,4,3,3,4,3,3,5,2,0,0,0,10,0,7,3,4,3,5,1,,1,,1,1,0,1,5,1,0,91,74,9,3,3,8,9,1,6,1,3,0,60,6,66,90,90,81,66,15,86,99,,10,1,7,11,6,12,3,2,8,5,4,9,2,,,,,,,1,,1,,,,2,2,1,,,1,2,1,2,1,2,2,4,1,1,40,1,,,,,,1,1,,1,1,,,6,3,10,10,4,89,6,,2,1,4,6,2,,1,,,3,,20,93,1,,,,,3,4,2,,1,,,,,,,1,4,2,3,5,6,7,4,1,,,,,,6,6,1,2,4,3,5,2,2,1,,,1,2,,1,1,
3/16/2021 17:33,3/17/2021 19:47,100,94442,1,3/17/2021 19:47,1,3,1,1,2,5,5,4,5,,,,,,,,81,1,1,1,1,1,,1,1,1,,1,2,2,4,4,4,3,3,4,2,0,2,4,9,1,6,2,2,2,4,1,1,1,1,1,1,4,4,6,2,0,19,72,8,2,3,8,5,2,7,4,2,8,71,39,60,52,99,62,49,28,49,39,48,12,10,4,5,11,3,1,6,9,7,2,8,2,1,1,1,1,,,1,1,1,1,,,2,2,3,2,,,1,1,2,2,4,2,2,2,1,57,3,,1,,,,,1,1,,,,1,2,4,2,3,2.8,81,13,,2,3,1,3,2,,1,,,6,questioning,19,81,1,,,,,4,4,2,,1,,,,,,,4,5,1,3,2,6,7,4,,1,,,,,6,4,6,1,2,5,3,2,1,2,1,,,2,,1,1,
3/17/2021 19:43,3/17/2021 19:53,100,589,1,3/17/2021 19:53,1,2,4,2,2,5,,,,,,,,,,91,,0,1,1,1,1,,,1,,,,2,4,3,3,4,3,2,5,2,0,3,,9,0,5,0,4,3,6,1,1,1,1,1,1,0,2,3,1,0,95,100,10,0,6,9,4,0,10,10,10,0,50,0,50,70,100,0,30,0,40,70,50,1,3,4,9,6,8,5,12,11,2,7,10,4,,,,,,1,,,,1,,,1,2,4,,2,,2,1,2,5,2,5,1,1,1,5,,1,,,,,,,,,,,1,2,3,10,2,3.7,95,8,,2,3,1,5,2,,1,,,3,,50,50,1,,,,,5,4,2,1,,,,,,,,6,2,1,4,3,5,7,2,,,1,,,,5,5,4,6,3,1,2,2,1,2,,1,,2,1,,,1
3/17/2021 19:52,3/17/2021 19:59,100,430,1,3/17/2021 19:59,1,2,2,1,2,4,4,4,2,,,,,,,91,,0,,,1,1,,1,,1,,1,2,4,3,2,4,4,2,3,1,0,3,3,7,1,3,0,2,3,4,1,1,1,1,1,1,5,1,5,7,2,63,44,6,5,3,3,0,0,6,1,1,26,75,52,81,77,87,85,76,51,68,81,68,6,2,10,5,12,3,1,7,11,8,4,9,3,1,1,1,1,,,1,1,1,1,,,2,2,2,,,2,2,3,3,3,2,2,3,2,2,78,2,,1,,,,,1,,,,,,4,4,7,6,3.3,90,13,,2,2,2,3,2,,1,,,1,,53,79,1,,,,,4,3,2,,1,,,,,,,5,4,2,3,1,6,7,2,,,,,1,,1,6,5,1,4,3,2,3,1,2,,,1,2,1,,1,
3/17/2021 19:03,3/17/2021 20:01,100,3461,1,3/17/2021 20:01,1,4,3,1,2,3,4,4,2,,,,,,,91,,0,,1,1,1,,1,1,1,1,,2,2,2,4,4,4,2,4,2,0,1,0,7,0,5,5,2,4,5,,,,1,,1,1,0,0,0,6,51,91,6,2,4,9,1,2,3,0,0,0,50,22,50,52,93,0,59,0,51,52,47,3,7,8,10,4,2,1,9,11,6,5,12,1,,,,,,,,,,,,1,3,2,2,,2,,3,3,3,3,3,3,2,2,1,42,,2,,,,,,,,1,,,,0,2,3,2,3,80,12,,2,3,2,3,2,1,,,1,3,,69,80,,,1,,,4,3,2,,1,,,,,,,6,5,1,3,2,4,7,4,,,1,1,,,1,4,1,2,3,6,5,2,1,2,,1,,2,1,,,1
3/17/2021 19:54,3/17/2021 20:01,100,460,1,3/17/2021 20:01,1,2,2,1,2,,4,5,1,,,,,,,70,,1,1,,1,1,,1,1,1,,1,1,4,2,2,4,2,3,3,2,0,3,0,8,0,5,0,2,2,5,1,1,1,,1,1,1,2,1,2,0,79,59,10,8,3,7,7,8,10,2,4,8,80,52,91,54,96,68,53,24,52,53,51,7,8,10,11,6,9,12,5,1,4,3,2,4,1,1,,,,,1,1,,1,,,2,2,4,3,,,3,2,3,5,3,2,2,2,1,50,,3,,,,1,,1,1,,,,,7,2,10,6,3.8,91,2,,2,5,1,1,2,,1,,,1,,28,72,1,,,,,4,3,2,1,,,,,,,,1,4,2,6,5,3,7,1,,1,,,,,2,6,4,5,1,2,3,2,1,2,1,,,2,1,,,1
3/17/2021 19:50,3/17/2021 20:03,100,749,1,3/17/2021 20:03,1,2,1,2,2,5,5,5,1,,,,,,,100,,0,1,1,1,1,,,1,1,1,,1,3,5,5,4,2,1,4,,,,,,,,,,,,,,,1,1,1,5,0,0,2,0,85,95,7,6,10,8,4,7,2,2,5,0,65,10,100,30,100,30,20,0,50,76,50,10,3,7,2,8,11,12,1,5,9,6,4,4,,,,,,,,,,1,,,2,2,2,,1,,3,3,2,2,3,4,1,1,1,35,,3,1,,,1,1,,,,,,,1,3,5,2,3.2,69,11,,2,1,1,1,2,,1,,,6,Homoromantic Asexual,28,70,1,,,,,4,4,2,,1,,,,,,,1,5,6,2,4,3,7,1,,1,,,,,6,5,4,1,2,6,3,2,2,1,,1,,2,1,,,1
3/17/2021 19:53,3/17/2021 20:11,100,1091,1,3/17/2021 20:11,1,4,5,1,2,3,,,,,,,,,,,90,,,,,1,,,,,,,5,1,5,5,5,3,3,1,2,0,8,0,7,1,2,0,0,1,3,1,,,,,1,,2,6,,7,80,70,6,3,,,2,,,4,4,50,50,50,50,50,90,50,70,70,50,81,50,2,8,10,11,12,5,4,9,6,7,3,1,1,,,,,,,,,,,,1,3,3,4,,,2,3,3,3,3,2,4,3,3,2,50,1,,,,,1,,,,,1,,,5,5,4,4,3.3,72,5,,1,1,6,7,2,,1,,,1,,,100,,,1,,,1,1,1,,,,,,,,,1,2,5,3,6,4,7,3,,1,,,,,6,3,5,6,1,2,4,2,2,1,,,1,2,,1,1,
3/17/2021 19:11,3/17/2021 20:19,100,4103,1,3/17/2021 20:19,1,3,8,2,2,3,,,,,,,,,,100,,7,,1,,,,,,,,,2,3,4,3,3,2,3,3,2,4,6,1,3,0,0,5,,4,2,1,,,,,1,1,2,,,,50,83,6,3,1,9,3,,,8,7,,20,10,,50,95,15,57,,67,76,44,5,11,3,8,4,2,1,9,7,10,6,12,,,,,,,,,,,,,,,,,,2,,3,2,3,3,2,3,1,2,1,33,3,,,,,,1,,,,,,,,,2,,3.1,81,11,,2,5,1,3,2,,1,,,1,,29,72,,,1,,,2,1,1,,,1,,,,,,3,5,4,1,2,6,7,4,,,,,,1,5,5,1,2,3,4,6,2,2,1,,1,,2,1,,1,
3/16/2021 14:10,3/17/2021 20:25,100,108848,1,3/17/2021 20:25,1,3,3,1,2,5,5,5,3,,,,,,,97,,,1,1,,1,,,1,1,,,2,2,3,3,4,3,3,4,2,0,9,2,9,1,,2,3,3,4,,1,1,,,1,5,,3,7,,99,60,8,1,,8,10,6,5,6,10,,58,28,78,100,100,100,99,66,98,99,78,4,10,2,1,7,11,9,8,5,6,3,12,,,,,,,,,,,,,,3,3,,3,,,3,3,,,2,2,1,1,1,28,,,,,,,,1,,,,,1,0,0,1,0,3.9,97,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,6,5,1,3,7,,,,,,,,,3,6,4,5,1,2,,1,2,1,,,2,1,,,1
3/16/2021 15:05,3/17/2021 20:28,100,105752,1,3/17/2021 20:28,1,3,1,1,2,2,5,5,1,,,,,,,,72,3,1,1,1,1,,1,1,1,,,2,1,5,4,4,1,2,3,2,5,2,3,8,1,8,5,3,1,4,1,1,1,,1,,5,1,7,0,1,100,74,7,1,1,5,4,1,3,5,6,1,99,54,96,98,98,45,99,7,79,100,51,1,11,5,4,9,7,3,10,6,12,2,8,1,,,,,,,,,,,,1,3,3,4,,,2,1,2,2,1,1,1,3,2,1,52,,3,,,,,,,,,,,1,0,2,2,4,3.8,91,11,,2,1,1,1,2,,1,,,1,,44,100,,,1,,,3,3,2,,1,,,,,,,2,6,1,4,5,3,7,4,,,1,1,,1,3,2,1,4,5,3,6,2,1,2,,,1,2,,1,,1
3/17/2021 20:20,3/17/2021 20:32,100,756,1,3/17/2021 20:32,1,2,1,2,2,5,4,4,2,,,,,,,95,,0,1,1,1,1,,,,,1,1,2,2,3,4,4,2,2,5,2,0,1,1,10,2,2,5,1,4,5,1,1,1,,,,2,,7,7,,70,30,10,8,3,5,0,4,,,,0,30,0,60,30,100,0,50,0,60,100,0,12,4,8,5,7,6,3,9,2,11,1,10,2,,,,,,,,,,1,,,2,1,2,,,2,1,1,2,2,1,1,1,1,1,20,,2,,1,1,1,,,,1,,1,,4,10,5,3,3.8,80,11,,2,1,1,1,1,1,,,,1,,100,8,,,,1,,3,4,2,,,,,,,1,Socialist ,6,4,1,2,3,5,7,3,,1,,,,,2,1,4,3,2,5,6,1,2,1,,,1,2,1,,,1
3/17/2021 20:29,3/17/2021 20:44,100,905,1,3/17/2021 20:44,1,1,2,1,2,5,4,5,1,,,,,,,77,,2,1,1,1,1,,1,,1,,1,2,2,3,3,4,3,2,5,4,0,0,7,6,1,3,1,2,3,4,,1,1,,1,1,6,3,3,6,1,68,80,10,0,0,5,4,0,7,0,0,0,87,65,75,100,90,90,85,30,91,100,80,4,6,1,5,10,12,8,3,7,9,11,2,2,,,,1,,,,,,1,,,2,1,3,1,,,1,1,2,2,5,1,1,2,1,60,1,,1,1,,1,,1,,1,,,,4,2,5,6,3.4,80,6,,2,2,2,4,1,1,,,,1,,67,35,1,,,,,4,4,2,1,,,,,,,,3,6,4,5,1,2,7,2,1,,1,,1,,2,1,5,2,3,4,6,1,2,1,1,,,2,1,,1,
3/16/2021 14:59,3/17/2021 20:46,100,107233,1,3/17/2021 20:46,1,3,1,1,2,5,5,5,1,,,,,,,,70,1,,,,1,,1,,1,,1,2,3,3,2,4,3,4,4,1,4,5,0,7,1,,1,1,3,5,1,1,1,,1,1,1,,6,1,1,80,70,8,7,3,3,5,6,8,6,2,0,65,25,89,85,90,4,70,15,55,70,70,10,8,5,2,7,12,9,11,4,1,6,3,4,,,,,,,,,,1,,,1,2,3,,,2,2,2,2,1,2,5,2,1,1,68,2,,,,,1,,,1,,,1,1,4,7,10,6,3.4,95,6,,2,1,2,4,2,,,,1,2,,40,67,1,,,,,4,4,2,,1,,,,,,,1,4,5,2,3,6,7,1,,1,,,,,6,4,2,6,1,3,5,1,1,2,,,1,2,,1,1,
3/16/2021 14:38,3/17/2021 20:46,100,108500,1,3/17/2021 20:46,1,3,4,1,2,4,,,,,,,,,,80,,1,1,1,1,1,,1,1,1,,1,3,3,4,4,4,4,4,4,2,4,2,3,8,1,1,1,1,2,4,,1,,,1,1,5,1,2,6,,40,70,8,4,3,4,4,3,10,1,2,36,61,88,74,62,76,88,26,80,40,40,65,2,5,3,11,9,6,7,8,1,10,12,4,3,1,1,,,,,1,1,1,1,,,2,1,3,,3,,2,2,2,2,2,5,4,4,2,74,1,,1,,,1,,1,1,,1,,,10,10,10,10,3.5,77,2,,2,1,4,6,2,,1,,,1,,,100,1,,,,,4,4,2,,,,1,,,,,6,2,1,4,3,5,7,2,,1,,,,,6,3,5,1,2,4,6,2,2,1,,1,,2,1,,1,
3/16/2021 14:05,3/17/2021 20:55,100,110998,1,3/17/2021 20:55,1,4,5,1,2,3,,,,,,,,,,90,,2,1,1,1,1,,1,1,1,,1,2,1,3,3,4,4,3,4,2,0,2,0,4,1,4,2,10,2,4,1,,,,1,1,0,,7,,,80,60,6,,,8,,10,,6,,40,80,100,80,100,100,80,80,80,80,80,100,11,9,3,7,1,6,4,5,10,8,12,2,4,1,,1,,,,,1,,1,,,2,2,3,,1,,3,1,3,2,4,1,2,1,2,21,,3,,,,1,,1,,,,,,2,10,2,2,3.5,80,5,,2,4,2,4,2,,1,,,1,,19,78,1,,,,,5,3,2,,,,1,,,,,1,5,2,4,3,6,7,4,,1,,,,,2,5,1,6,4,3,2,2,1,2,,1,,2,1,,,1
3/16/2021 14:04,3/17/2021 20:59,100,111289,1,3/17/2021 20:59,1,3,1,1,2,3,5,5,2,,,,,,,,89,2,1,1,1,1,,1,,1,1,1,1,1,3,2,3,3,1,5,1,3,5,1,6,1,3,2,7,4,5,,,,1,,,2,4,2,3,4,27,65,6,4,4,5,6,4,5,4,5,0,75,55,71,55,100,26,49,5,35,71,46,6,5,4,9,1,7,10,2,11,8,12,3,5,1,1,1,,,1,,,1,1,,,3,3,2,1,,,4,2,3,3,4,3,3,2,3,49,,3,1,,1,,1,1,,,1,,,5,3,5,5,2.4,62,4,,1,2,4,4,1,1,,,,1,,100,33,,,,1,1,1,1,1,,1,,,,,,,5,6,3,1,4,2,7,2,,1,,,,,2,4,3,5,2,1,6,2,1,2,1,,,2,,1,,1
3/17/2021 20:50,3/17/2021 21:04,100,814,1,3/17/2021 21:04,1,2,2,1,2,4,4,3,2,,,,,,,100,,2,,1,1,1,,,,,,1,3,2,4,4,4,2,2,4,2,4,4,1,7,0,0,0,1,3,3,,1,1,,1,1,5,7,7,1,0,19,60,2,4,4,1,9,8,0,4,3,1,57,83,49,92,71,3,75,54,69,75,98,10,3,2,6,5,4,9,8,11,1,7,12,1,,,,,,,,,,1,,,3,2,3,,,1,2,1,1,2,1,2,2,1,2,30,,2,,,,1,1,,,,,,,1,0,2,2,3.8,94,13,,2,5,1,2,2,,1,,,1,,71,40,1,,,,,2,2,2,1,1,,,,,,,6,4,1,5,2,3,7,1,,,,1,1,,1,5,6,3,4,2,1,2,2,1,,,1,2,1,,,1
3/17/2021 20:49,3/17/2021 21:09,100,1212,1,3/17/2021 21:09,1,2,3,2,2,5,4,3,2,,,,,,,,90,3,,1,1,1,,1,,1,1,1,2,2,3,2,4,2,2,4,2,,,2,9,,6,1,4,5,5,1,1,,,1,1,3,2,5,2,1,50,62,7,7,3,1,1,0,3,1,0,3,61,25,51,63,94,19,62,5,50,79,13,2,1,8,6,10,12,9,7,11,3,4,5,4,1,1,,1,,1,1,1,1,1,,,1,1,4,,1,,4,2,1,2,1,2,2,1,1,20,2,,,,,1,,,,,,,1,2,3,5,3,3.8,73,12,,2,2,1,5,2,,1,,,1,,9,78,1,,,,,3,4,2,1,1,,,,,,,6,2,4,1,5,3,7,1,1,,1,,,,2,5,2,4,3,6,1,2,1,2,,1,,2,,1,1,
3/17/2021 19:57,3/17/2021 21:15,100,4678,1,3/17/2021 21:15,1,1,8,2,2,5,,,,,,,,,,,53,2,,1,1,1,,1,1,1,1,,2,4,4,4,4,2,3,5,3,0,1,0,6,0,6,2,4,3,5,1,,,1,,1,0,3,5,7,0,13,24,8,6,2,2,1,1,5,1,2,0,50,0,12,50,100,23,58,0,60,91,100,2,7,9,11,6,3,8,10,5,1,4,12,3,1,,1,1,,,,,,,1,,2,2,3,2,,,2,1,2,3,2,4,1,1,1,24,3,,,,,1,1,,,,,,,5,4,4,8,2.9,54,13,,2,3,1,2,2,,1,,,2,,51,82,1,,,,,3,4,2,,,,,,,1,leftist,5,4,3,2,6,1,7,4,1,,,1,,,6,5,6,2,4,3,1,1,2,1,1,,,2,,1,1,
3/17/2021 21:10,3/17/2021 21:21,100,648,1,3/17/2021 21:21,1,3,1,1,2,4,5,5,2,,,,,,,,50,3,1,,1,1,,1,,1,,1,1,5,4,4,4,3,4,5,1,4,3,1,8,1,3,0,4,1,6,,1,1,1,1,1,3,7,,,7,51,29,10,10,5,7,7,7,0,,7,1,83,21,92,47,69,21,46,10,14,47,58,3,11,5,1,7,10,2,9,6,12,4,8,4,1,1,,,,,1,1,,1,,,1,1,3,,,1,2,1,4,4,4,4,2,2,2,71,,3,,,,,,1,,,,,,4,3,,4,3.7,71,1,,2,1,2,5,2,,1,,,1,,,100,1,,,,,4,4,2,1,1,1,,,,,,3,1,6,5,4,2,7,1,,1,,,,,6,3,6,5,4,1,2,1,2,1,,,1,2,,1,,1
3/17/2021 21:13,3/17/2021 21:29,100,993,1,3/17/2021 21:29,1,3,6,2,2,5,,,,,,,,,,,85,0,,1,1,1,,,,1,1,1,2,3,4,4,4,4,2,5,3,,5,2,6,2,3,0,2,3,4,,1,,,1,,4,1,1,3,,58,70,7,0,0,2,,4,5,,,22,65,68,54,70,70,42,70,65,77,66,0,5,8,11,7,2,4,1,3,10,12,9,6,4,,,,,,,,,,1,,,2,1,4,,1,,1,2,2,5,1,3,3,2,2,,,2,,1,,1,,,,,,,1,4,2,5,3,3.7,95,2,,2,3,3,5,2,,1,,,1,,50,70,1,,,,,3,1,1,,,,,,,1,,2,5,3,6,1,4,7,1,1,1,,,,,1,1,4,3,5,6,2,2,2,1,,1,,2,,1,,1
3/17/2021 21:13,3/17/2021 21:30,100,979,1,3/17/2021 21:30,1,3,5,2,1,3,,,,,,,,,,100,,0,1,1,,,,,,1,1,,2,4,3,2,4,3,3,4,1,0,0,,8,,1,0,2,3,3,,1,1,1,1,1,7,1,5,0,,50,90,5,4,1,5,7,1,8,5,4,80,,65,,100,,40,60,55,90,71,51,10,4,5,7,3,8,6,9,12,1,2,11,1,,,,,,,,,,1,,,3,2,3,2,,,1,2,1,4,1,4,1,2,3,25,2,,,1,,1,,,,,,,1,4,4,4,8,3.2,85,12,,2,4,1,4,1,1,,,,1,,100,,1,,,,,4,4,2,,1,,1,,1,,,5,1,6,2,4,3,7,1,,1,,,,,2,2,1,5,4,6,3,3,1,2,1,,,2,1,,1,
3/17/2021 21:23,3/17/2021 21:41,100,1025,1,3/17/2021 21:41,1,3,3,1,2,5,3,5,2,,,,,,,95,,0,,1,1,1,,1,,1,,,2,3,3,3,3,3,2,5,1,0,0,2,5,,7,2,2,3,4,1,,,,,1,2,,,1,,65,65,5,7,9,6,4,0,4,0,0,0,85,35,70,100,95,80,75,5,65,70,50,12,9,1,11,4,6,3,8,2,5,10,7,2,,,,,,,,1,,,,,3,3,3,,,1,1,1,2,2,1,1,1,1,1,35,3,,,1,,1,,1,,,,,,0,0,1,3,3.6,30,13,,2,3,2,1,1,1,,,,1,,71,19,1,,,,,4,2,2,,,,,,,1,Social Dem,2,6,1,4,5,3,7,4,,1,,,,,2,4,2,1,3,6,5,1,2,1,,,1,2,1,,1,
3/17/2021 21:36,3/17/2021 21:46,100,612,1,3/17/2021 21:46,1,3,6,2,2,,,,,,,,,,,99,,2,1,,,1,,,,1,,1,2,4,3,2,4,3,4,4,4,,3,1,7,3,1,8,2,2,2,1,1,,,1,1,1,3,6,2,2,69,88,5,6,5,9,6,,8,4,,42,18,67,45,79,40,19,62,71,73,68,,6,10,12,4,11,1,2,7,8,5,3,9,3,,,,,,,1,1,,1,,,3,3,2,,1,,2,3,3,2,3,5,2,3,1,49,,3,,,,1,,1,,,,,1,1,1,3,1,2.4,89,13,,2,4,1,1,2,,1,,,1,,27,69,1,,,,,4,3,2,,,1,1,,,,,1,2,4,5,3,6,7,1,,,1,,1,,6,5,3,6,2,1,4,2,1,2,,1,,2,1,,,1
3/17/2021 21:35,3/17/2021 21:48,100,760,1,3/17/2021 21:48,1,4,3,1,2,4,5,5,3,,,,,,,,94,0,1,1,,1,,,1,1,1,1,1,5,5,4,4,4,5,1,2,1,2,2,7,0,2,4,1,3,4,1,1,1,1,1,1,7,0,0,2,6,69,78,6,1,0,6,3,1,3,0,0,5,58,51,61,68,81,13,12,51,29,37,82,5,4,10,9,3,12,11,6,1,2,8,7,1,,,,,,,1,,,1,,,3,1,3,1,,,2,1,1,5,2,4,4,2,2,59,3,,1,,,,,,1,,,,,6,7,4,5,3.6,95,13,,2,4,1,1,2,,1,,,1,,19,74,1,,,,,4,4,2,,,1,,,1,,,2,4,1,5,6,3,7,1,1,,,,,,1,3,5,2,1,6,4,1,2,1,1,,,2,,1,1,
3/17/2021 21:47,3/17/2021 22:00,100,777,1,3/17/2021 22:00,1,3,4,1,2,5,,,,,,,,,,90,,,1,1,,1,,,,1,,1,2,3,4,4,4,4,4,5,1,1,1,1,8,1,2,1,1,4,4,,,1,,1,1,5,7,,1,,28,78,3,1,,1,1,2,5,,,3,60,30,15,75,76,21,64,9,11,60,50,4,6,12,3,5,1,8,10,7,11,2,9,3,,,,,,,,,,1,,,3,2,3,,1,,2,2,2,3,3,3,2,2,2,60,,5,,1,,1,,,,,1,,1,6,10,10,10,3.6,81,6,,2,2,5,7,1,1,,,,1,,86,15,,,,,1,4,4,2,,1,,,,,1,I dislike conforming. I like to think of my views as my own.,5,4,1,6,3,2,7,1,1,,1,,,,6,5,2,6,3,4,1,,1,2,,1,,2,1,,,1
3/17/2021 22:02,3/17/2021 22:12,100,629,1,3/17/2021 22:12,1,4,2,1,2,3,4,4,3,,,,,,,80,,,1,1,,1,,,,1,,1,2,4,5,5,4,4,2,1,1,4,1,2,7,,1,1,1,3,5,,,,,,1,5,,5,1,,,,0,1,1,,1,,,2,,8,50,56,58,81,88,11,72,31,37,74,76,6,1,12,10,4,8,11,3,2,5,9,7,2,1,,,1,,,,,,1,,,2,3,2,,,2,2,2,3,4,4,4,3,3,3,76,,3,,1,,1,,,,,,,1,4,6,5,3,3.9,60,14,Jain,2,2,2,3,1,1,,,,1,,86,12,,,,1,,4,3,2,,,1,,,,,,5,2,1,3,4,6,7,3,,1,,,,,6,5,4,2,6,3,1,1,1,2,,,1,2,1,,,1
3/17/2021 22:04,3/17/2021 22:15,100,676,1,3/17/2021 22:15,1,2,2,1,2,5,4,4,2,,,,,,,,95,0,1,,1,1,,1,1,,,1,1,4,2,2,4,3,2,4,1,2,3,0,8,1,0,2,3,3,4,1,1,1,1,1,1,1,3,2,5,1,75,97,8,9,5,9,5,4,7,9,8,0,75,10,65,85,95,0,80,0,50,90,50,8,5,2,6,1,7,12,4,10,9,3,11,2,,,,,,1,,,,1,,,2,1,3,,2,,2,2,3,2,2,3,1,1,1,35,3,,,,,1,,,,,,,,2,0,3,3,3.4,75,12,,2,4,1,1,2,,1,,1,2,,13,51,1,,,,,3,4,2,,,,,,,1,Left,5,3,2,6,1,4,7,1,1,,,,1,,5,4,6,1,3,5,2,2,2,1,,1,,2,,1,1,
3/17/2021 21:15,3/17/2021 22:16,100,3627,1,3/17/2021 22:16,1,3,3,2,2,3,3,3,3,,,,,,,100,,,1,1,1,1,,1,1,1,,1,1,2,2,3,3,3,2,4,5,1,3,3,5,0,6,2,5,4,5,1,,,,1,1,,2,3,,,65,39,8,5,5,4,5,,2,2,2,4,49,6,71,45,99,48,54,33,2,48,1,5,2,9,8,12,1,3,7,6,11,4,10,3,,,,,,,,,,,,1,2,2,2,1,,,3,2,2,2,2,3,1,2,1,28,,3,,,,,1,,,,,,1,3,3,6,3,3.4,64,5,,2,2,1,6,2,,1,,,1,,0,0,,1,,,,2,2,1,,1,,,,,,,2,3,4,1,6,5,7,4,,1,,,,,5,3,2,1,4,6,5,2,1,2,1,,,2,1,,,1
